text,airline_sentiment
Oh yeah? RT : Our fleet's on fleek. http://t.co/FTv2NWWQF1”,neutral
 when are you guys flying it froward in the Bahamas.,neutral
“: Our fleet's on fleek. http://t.co/M2wSg2olgo” -_-,neutral
" Btw, thanks for responding quickly!!",positive
" No, it's weird!! I picked other cities just to test, those worked...not the one I want. Works on phone though, so I'll use that.",neutral
 flight for tomorrow morning Cancelled Flighted &amp; can't seem to rebook me. They can't even get me a seat. No clear answer on why Cancelled Flighted.,negative
"Listen, im not gonna deny this but... RT : Our fleet's on fleek. http://t.co/eNXV64RkbU",neutral
👉🚪RT : Our fleet's on fleek. http://t.co/dSDEbodmEL,neutral
 you found my camera!  Thank you!  You rock!,positive
"“: Our fleet's on fleek. http://t.co/g97HAbyeP5”

SMH",neutral
how sway how “: Our fleet's on fleek. http://t.co/tQc96tKcI9”,neutral
um wut “: Our fleet's on fleek. http://t.co/M4UWcPxtXJ”,neutral
Alright... Someone has to stop this! RT : Our fleet's on fleek. http://t.co/lchVJoliDg,neutral
Stop. Please. RT : Our fleet's on fleek. http://t.co/EUl6sDURbU,positive
 SHUT THE DOOR ON YOUR WAY OUT. 🙅,neutral
 does transferring trueblue points within family pooling members cost $? This is after having set up contribution-to-pool already.,negative
 Gotcha... thanks for the update. I'm ready to go whenever you are :) Enjoy your evening.,positive
 Our non-profit ARC would love tickets as we rely on airlines for extractions in saving abducted children and returning them Home!,neutral
" Gotcha... but ""lessening the delay"" ... that part's not happening, right?",negative
"Social agencies, this is why we can't have nice things. : Our fleet's on fleek. http://t.co/QRxz0bGbtq",negative
? | RT : New airline expected to make its way to MEM http://t.co/Gbd5R1OlSI,neutral
? | RT : New airline expected to make its way to MEM http://t.co/vO3eQsEPqH,neutral
? | RT : New airline expected to make its way to MEM http://t.co/P6eef1zWzc,neutral
" Well, thankfully they've got a nice food court here...When will an update be posted?",positive
smh RT : Our fleet's on fleek. http://t.co/IRiXaIfJJX,neutral
  Same,neutral
“: Our fleet's on fleek. http://t.co/7iM9rHIvyR” Plz stop,negative
“: Our fleet's on fleek. http://t.co/TnKIXXrxHB” 😂😂,neutral
" CEO's challenge: appease passengers, Wall Street - The Columbian http://t.co/pG96ys9aSW",neutral
  i heard youre planning on letting people fly in the overhead compartments. why would you do that?,neutral
  I heard companies were studying popular lingo for advertising but this is just depressing and embarrassing.,negative
STOP ,negative
 any idea what caused the delay on flight 1316 FLL &gt; Jax ?,negative
" Worked now, ty",positive
" Im just saying change can be amazing, like Miami. 😉",neutral
 App still saying I can't DM you...,negative
😳 LOLOLOLOLOL “: Our fleet's on fleek. http://t.co/YXSwFq9tGP”,neutral
 once again my flight is delayed. I hope I dont miss my  connecting. Please don't fuck me... I have a girlfriend -_-,negative
 lmfao.,neutral
 what's good with a Miami terminal?,neutral
“: Our fleet's on fleek. http://t.co/mpi4yuo9jR” Oh word!!!!??????,neutral
 everyone is overreacting. Keep up your swag!,neutral
“: Our fleet's on fleek. http://t.co/5KshTUe6Q0” 😂,neutral
" my mom always said to never settle. If your chips ain't blue, you just won't do.",neutral
" I would prefer a similar picture but full of E190 tails, but great shot!",positive
So relieved I'm flying  after listening to everyone at the neighboring gate bitch about Spirit. My airline's better than yours.,positive
“: Our fleet's on fleek. http://t.co/g12sn5qsqZ”- no... Yall better than this,positive
“: Our fleet's on fleek. http://t.co/LSYbgLF59j” let's keep it professional,neutral
" We had 2 great flights into and out of the Bahamas, even during the bad weather in the northeast, thanks for the great service!!!",positive
"OMGee!!!  OnFleek Why  Why?!? 😭😁😆😵 How many people even know what that means, lol?",neutral
's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/fW3cy8HGdJ,neutral
 received a voucher but if you want to improve relations be up front with passengers.,negative
“: Our fleet's on fleek. http://t.co/aJM3BhJVaa” foh,neutral
: So excited to hear about your move towards international travel from Long Beach Airport!,positive
 two rows,neutral
“: Our fleet's on fleek. http://t.co/tEjrN09tfw” NOOOOOOOOOOOOOOOOOO,neutral
" hi guys, do you have a general enquires email address please? Thanks David.",neutral
 Thanks so much for talking to me! The article about Twitter chats came out great! http://t.co/rKorHvR9z1 contentmarketing,positive
 three hours on s delayed flight staring a blank screen. At least a heads up so you could download a movie,negative
 I hate you for this 😒 https://t.co/g4WwR6VBRQ,negative
HA! “: Our fleet's on fleek. http://t.co/zQuTUS7epW”,neutral
 you really should be more proactive with passengers when you know the entertainment system isn't working. At least let me get a mag,negative
 hi I flew with your airline once in Australia and saw zero kangaroos. Had this been rectified,neutral
No they didn't -.- “: Our fleet's on fleek. http://t.co/58B7swRpmq”,neutral
😂😂😂 “: Our fleet's on fleek. http://t.co/BBaONx9txD”,neutral
 How do I know if my flight was deemed a dark flight?,neutral
Bruh “: Our fleet's on fleek. http://t.co/W9BQiw0aou”,neutral
" CEO battles to appease passengers, investors - Toledo Blade http://t.co/R4xJXQRX1z",neutral
 How can I check that? I do not believe I was given a credit for that automatically. :/,neutral
“: Our fleet's on fleek. http://t.co/HovuAIsG16” WTF 😂😂😂😂,neutral
"Lol, k. “: Our fleet's on fleek. http://t.co/IUX94Rgc83”",neutral
“: Our fleet's on fleek. http://t.co/XX5QSCjlL1”  Freberg15,neutral
"Noooo don't do it, please don't do it 😩RT : Our fleet's on fleek. http://t.co/lsxJI0oUvR”",negative
“: Our fleet's on fleek. http://t.co/pr3OeBC2N2” lol wut?,neutral
............. RT : Our fleet's on fleek. http://t.co/X7iLzqdwe2,neutral
“: Our fleet's on fleek. http://t.co/4LlWi5oxvO” lmfaooooo hook me up with a flight!,neutral
“: Our fleet's on fleek. http://t.co/FVYzjLDTON” 🚶🚶🚶🚶,neutral
 Indeed. It was not 😉.,neutral
 We had some major plane-wide DirectTV issues yesterday. System kept being reset by crew member.,negative
 Not helping since there's a bunch of us trying to get off at the same time.,negative
 Need to get my 3-yr-old to Nassau (from SEA) to meet her great-granny she was named after - who just turned 103. FlyingitForward,neutral
 Just got the time to reply and share my thoughts in greater detail via web form.,neutral
YASSSSS. Da Fuccc- RT : Our fleet's on fleek. http://t.co/oAJ5mnuchA,neutral
 you guys operate a world class company and for that I thank you,positive
“: Our fleet's on fleek. http://t.co/we7Pf5Ll1Y” lol!!!!!,neutral
Oh wow. sm “: Our fleet's on fleek. http://t.co/l0i8fnz3KU”,neutral
Real RT : Our fleet's on fleek. http://t.co/ERzht75kqZ,neutral
 we haven't even gotten off the plane yet! I can't afford to miss my flight back to Boston! Ugh.,negative
"Sorry for unfollowing, ",negative
 We just landed in Vegas but not allowed to leave the plane just yet. Thanks for making me miss my flight at 1 pm. fustrated,negative
" loved the service from the staff at Newark today. 

Good service goes along way.

I appreciate your preciation  

Nj ✈️Tampa 

🔵🔵🔵",positive
Why lord why“: Our fleet's on fleek. http://t.co/nlzS1Ehnee”,neutral
"“: Our fleet's on fleek. http://t.co/pa7dCjXlzL”

C'mon fam😭😭 just. No. Ok?",neutral
 lord...,neutral
You don't have to do this “: Our fleet's on fleek. http://t.co/iZfofgjzUi”,neutral
